STCOFIPS,AVLN_AFREQ,CFLD_AFREQ,CWAV_AFREQ,DRGT_AFREQ,ERQK_AFREQ,HAIL_AFREQ,HWAV_AFREQ,HRCN_AFREQ,ISTM_AFREQ,LNDS_AFREQ,LTNG_AFREQ,RFLD_AFREQ,SWND_AFREQ,TRND_AFREQ,TSUN_AFREQ,VLCN_AFREQ,WFIR_AFREQ,WNTW_AFREQ,AVLN_RISKR,CFLD_RISKR,CWAV_RISKR,DRGT_RISKR,ERQK_RISKR,HAIL_RISKR,HWAV_RISKR,HRCN_RISKR,ISTM_RISKR,LNDS_RISKR,LTNG_RISKR,RFLD_RISKR,SWND_RISKR,TRND_RISKR,TSUN_RISKR,VLCN_RISKR,WFIR_RISKR,WNTW_RISKR,AVLN_AFREQ_missing,ST,STATE,ST_ABBR,STCNTY,COUNTY,LOCATION,AREA_SQMI,E_TOTPOP,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EP_NOINT,EP_AFAM,EP_HISP,EP_ASIAN,EP_AIAN,EP_NHPI,EP_TWOMORE,EP_OTHERRACE
48447,NA,NA,0.123839009287926,68.09090909090905,1.59855551812e-4,7.00667165889887,0.681114551083592,0.01,0.641955645604244,0.01,71.9148906933275,0.541666666666667,2.193235785642088,0.644138290511279,NA,NA,0.002781109330513,1.733746130030961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48447,Throckmorton County,"Throckmorton County, Texas",912.551862327288,1439,28.4,2.5,12.4,9.8,26.5,25.5,18.3,14.9,2.7,0.9,15.8,0.5,12.2,1.1,2.5,0,16.7,0.2,12.9,0.4,0,0,2.2,0
48449,NA,NA,0,28.40866281537765,4.00528599282e-4,5.548948116538625,0.681114551083591,0.016259415762805,1.126569815522483,0.01,97.14757893844639,0.833333333333333,4.934399874512272,0.329872735935908,NA,NA,7.69363979772e-4,1.052631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48449,Titus County,"Titus County, Texas",406.300785588872,31301,32.6,4,23.7,22.4,19.8,14.5,28.8,13,9.7,9.6,57.3,4.1,15,9.6,4.7,0.8,17.1,9.5,45,1.3,0.2,0,1.2,0.2
48451,NA,NA,0.123839009287926,40.718182317991854,6.5600124289e-5,3.775718226557716,0.86687306501548,0.008150377854221,0.163222010561262,0.01,59.61854262438661,2.875,1.326072679935396,0.737583174483084,NA,NA,0.005273020948237,1.300309597523218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48451,Tom Green County,"Tom Green County, Texas",1522.3194713769,119276,21.1,3.2,25.1,13.4,13.8,15.9,24.1,14.2,7.2,2.6,49.3,11.1,5.6,3.2,4.7,5,14.8,3.6,41.8,1.2,0.1,0.1,2.1,0.4
48453,NA,NA,0.123839009287926,47.81738618165027,5.7782646991e-5,3.792723302973251,0.433436532507741,0.03473158773739,0.552539902748801,0.010070703456184,66.77838886704039,5.875,1.615797579212698,0.523088510197556,NA,NA,4.78077694545e-4,1.176470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48453,Travis County,"Travis County, Texas",994.29399589987,1289054,17.3,4.2,28.1,9.2,12.5,10.4,20.7,9,5.1,5.1,52.3,28.7,3.1,4.1,5.5,2.1,7.4,7.9,33.3,7.1,0.1,0,3.5,0.4
48455,NA,NA,0.123839009287926,21.182219020829432,2.10825401673e-4,2.53891140630175,0,0.078114343723667,0.85386311573608,0.01,103.96956323936367,1.041666666666667,2.103584999590286,0.418222414131713,NA,NA,0.00163790966746,0.681114551083592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48455,Trinity County,"Trinity County, Texas",693.794686150052,13735,26.9,7,21.6,13.6,17.3,26.4,19.7,23.2,8.4,1.6,22.9,0.3,35.7,4,9.7,1.1,18.8,8.4,11.5,0.1,0,0,2.8,0
48457,NA,NA,0.061968600842981,16.635429900510946,2.31551094707e-4,2.343526457499488,0.185856706329925,0.112011334305158,0.748421109159251,0.01,112.36484503384459,0.875,1.547430952552836,0.689625802357415,NA,NA,0.002290441779566,0.557521022790757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48457,Tyler County,"Tyler County, Texas",924.389456209768,19962,29.9,12.6,18.4,17.4,15.9,22.1,19.1,25.2,6.4,1.2,21.6,2.2,18.1,2.8,7,10.7,17.9,10.6,7.2,0.7,0.2,0,2.8,0.3
48459,NA,NA,0,30.09395415992968,2.75195823672e-4,5.523060789789859,0.743034055727555,0.024174024609452,1.154819142615834,0.01,86.42443696569997,0.833333333333333,5.493431905075102,0.502665467481462,NA,NA,8.24672106813e-4,1.176470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48459,Upshur County,"Upshur County, Texas",582.979592829068,41261,27.9,4.3,19.8,13.4,16.4,18.3,23.8,20,4.8,1,20.9,0.5,20.3,2.4,3.9,1.2,13,7.5,9.3,0.5,0.1,0.1,3.3,0.2
48461,NA,NA,0.123839009287926,43.909090909090914,1.82083842995e-4,3.561962807099077,0.309597523219814,0.005844193977158,0.110595239797056,0.01,42.92678295198504,1.166666666666667,1.201513720899835,0.36643570700218703,NA,NA,0.001693342157731,1.30030959752322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48461,Upton County,"Upton County, Texas",1241.322021522894,3284,30.1,4.7,15.8,21,11.8,16.4,27.2,10.2,6.3,3.6,59.7,1,14.2,4,6,2,29.3,2.2,56.3,0.5,0.6,0,0.1,0
48463,NA,NA,0.123839009287926,110.86054786012834,4.3718782343e-5,1.83551142738968,0.185758513931889,0.028530464126103,0.036974352972054,0.01,45.03713622318755,4.041666666666667,0.410664111846927,0.237777735762582,NA,NA,8.32501917177e-4,0.743034055727555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48463,Uvalde County,"Uvalde County, Texas",1551.921055728766,24833,34.7,3.2,26.2,23.9,19.3,16.3,26.1,19.6,12.1,7.1,75.2,3,14.5,4.7,7.2,2.9,20.7,0.4,72.3,1.3,0.1,0,1.1,0.1
48465,NA,NA,0.123839009287926,112.6336341102373,5.1306334965e-5,1.1039279232212,0.061919504643963,0.018839517180663,0.01489,0.01,45.86067128603736,4.333333333333333,0.256386273930921,0.316406864648281,NA,NA,0.002505999487382,1.05263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48465,Val Verde County,"Val Verde County, Texas",3144.74826661443,47693,31.3,3.4,22.5,26.5,20.6,13.9,28,13.7,10.1,12.4,85.6,5.3,9.2,11.2,4.8,4,28.5,1.2,82.4,0.6,0.1,0,1,0.2
48467,NA,NA,0.123839009287925,24.410339283363143,3.09344390205e-4,5.913031160882269,0.866873065015479,0.017229634734831,1.146168564974812,0.01,93.41554013722397,1.375,4.382084830307545,0.691532508818852,NA,NA,3.8955922593e-4,0.990712074303406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48467,Van Zandt County,"Van Zandt County, Texas",842.571214210946,60053,23.3,3.1,23,14,17.7,20.1,22.8,15.3,5.5,1.5,18,0.9,20.4,3.2,2.9,1,18.7,2.8,12.4,0.5,0.4,0,1.8,0.1
48469,NA,3.685000000280321,0.31073646306806,40.385922807023704,9.9819495984e-5,1.241961631496856,7.538409476e-6,0.13565142881812,0.455896615523269,0.010008438415606,69.20028958610554,1.958333333333333,0.743744712176791,0.380013817918005,NA,NA,0.001518241747317,0.372543234018506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48469,Victoria County,"Victoria County, Texas",882.086306410368,91209,26.2,5.2,24.1,16.2,16.4,16.4,25.2,15.3,7.2,2.8,57.3,7,11.8,2.9,7.2,1.5,23.7,5.3,48.5,1.3,0.1,0.1,1.8,0.2
48471,NA,NA,0.123839009287926,21.381121125975422,1.60238631581e-4,2.386642906286237,0,0.088082743181248,0.900107225160502,0.01,102.86807034764075,1.416666666666667,1.646486437711305,0.488442833729286,NA,NA,0.00192759872802,0.804953560371518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48471,Walker County,"Walker County, Texas",784.221936721252,77182,32.8,7,34,14.7,15,13.5,14.2,11.6,7.2,2.3,44.3,15.3,19.8,3,6.7,21.4,15.7,21.6,18.4,1.2,0.1,0.3,2.7,0
48473,NA,NA,0.123839009287926,22.25955675114328,1.71389703323e-4,2.766882068745528,0,0.133856708612312,0.851291816849366,0.01,75.65290236765456,0.875,1.683568773502538,0.456265479070177,NA,NA,6.56793612414e-4,0.619195046439628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48473,Waller County,"Waller County, Texas",513.296187267936,57463,21.1,6.1,22.9,13.3,18.3,11.5,23.3,11.1,7.1,4.9,59.5,2.5,20.2,4,3.6,8.3,16.8,24.5,30.9,1.5,0.1,0,2.1,0.3
48475,NA,NA,0.123987766600599,44.79117478665904,3.62530607312e-4,2.808150857379102,0.185981649900899,0.005369251562267,0.34423449403830497,0.01,42.41464544381283,0.625,0.954283809314714,0.257217012942783,NA,NA,0.001178174499565,1.327982008418414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48475,Ward County,"Ward County, Texas",835.602356895916,11347,23.7,5.5,15.9,19.8,12,13.4,29,12.9,7.7,4.8,62.6,2.9,14.8,3,3.9,1,23,5.2,55.7,0.7,0.1,0,0.9,0
48477,NA,NA,0.123839009287925,35.728776216270035,1.01389427128e-4,2.712048524373093,0,0.091806732494583,0.871783553359962,0.01,71.85851695481415,1.458333333333333,1.552556809813854,0.378007912592269,NA,NA,3.66906598151e-4,0.804953560371516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48477,Washington County,"Washington County, Texas",604.193833241674,35807,18.3,2.7,23.3,10.3,13.4,21.7,21.4,14.2,3.7,1.9,37.8,6.1,11,2,6,6.7,18.5,18,17.3,0.7,0.1,0,1.6,0.2
48479,NA,NA,0.123839009287926,82.48514257982514,6.4033803507e-5,0.683383320083438,0.061919504643963,0.058553560630815,0.07922547970745,0.01,39.9091202333012,2.708333333333333,0.303715200390364,0.127257772602202,NA,NA,5.37102967263e-4,0.061919504643963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48479,Webb County,"Webb County, Texas",3361.476319638152,267282,34,5.9,30.8,30.9,28.4,9.7,31.8,13.1,10.9,18.5,96.7,10.6,8.7,9.4,6.2,1.1,18.9,0.4,95.4,0.5,0,0,0.1,0.2
48481,NA,0,0.123839009287926,32.31293042658125,1.35089861049e-4,1.881403978097639,0.061919504643963,0.132302641970283,0.738615824356981,0.01,81.09546618094932,1.041666666666667,1.091824953252481,0.70994597696643,NA,NA,5.09862857394e-4,0.557275541795665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48481,Wharton County,"Wharton County, Texas",1086.141636192058,41614,26.3,5.7,24.1,18.7,19,17.2,25.8,15.1,6.8,5.1,57,5,9.3,5.7,6.4,1.6,18.9,12.2,43,0.5,0,0,1.3,0
48483,NA,NA,0.309597523219815,59.27613943101217,2.99767885603e-4,8.912637863928536,0,0.008276999623267,0.632028693669159,0.01,64.8339659908839,0.458333333333333,3.224971204876308,0.794063235851859,NA,NA,0.005750832794668,2.229102167182665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48483,Wheeler County,"Wheeler County, Texas",914.532483733664,4980,29.9,6.6,22,14.2,22.3,20,24.6,16.3,7.3,5.4,31.3,1.1,8,4,7,1.6,19.2,2.7,25.5,0.3,0.3,0,2.4,0.2
48485,NA,NA,0.185758513931889,74.24554648997643,4.75491757727e-4,9.706505194290456,0.866873065015479,0.01,0.996052359601091,0.01,76.06734592006858,1.125,3.601898279936414,0.477167432134795,NA,NA,0.003079347667542,1.547987616099068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48485,Wichita County,"Wichita County, Texas",627.593344950838,129584,24.9,4.2,24.9,12.5,14.7,14.9,22.7,16,7.1,1.6,36.4,8.4,3.8,2.1,6.6,9.4,14.4,9.9,20.4,2.2,0.4,0.1,3.4,0.1
48487,NA,NA,0.185758513931889,90.03852611615895,3.89636431999e-4,9.171619181466143,0.804953560371517,0.01,0.823923952480054,0.01,73.4871685699125,0.583333333333333,3.585968193709419,0.683948137788218,NA,NA,0.001161586731174,1.609907120743035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48487,Wilbarger County,"Wilbarger County, Texas",970.9454098862,12795,39.4,9.3,23.6,21.6,11.4,17.8,22.8,24.8,4.8,3.3,44.6,5.1,7.3,2.2,5.5,7.8,26.4,7.2,30.4,3.3,0.3,0,3.4,0.1
48489,NA,3.177000000541992,0.27951678150539,60.31111102906613,9.1634902427e-5,0.463076487022136,0.147718138222508,0.183288139902526,0.210470423419786,0.01186956001099,30.237073450444456,1.208333333333333,0.473474688353377,0.095490174191967,NA,NA,6.68804563364e-4,0.279500898111155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48489,Willacy County,"Willacy County, Texas",590.612780720216,20308,42.9,8.7,23,32.5,28.3,14.6,24.1,15.1,8.3,9.1,89.9,1.4,11.5,11.4,5.6,6.2,28.6,0.9,88.3,0,0,0,0.7,0
48491,NA,NA,0.123839009287926,50.43757166514025,7.8883302128e-5,3.881590511368683,0.433436532507741,0.03835731631108,0.648556779352462,0.01,70.5222153318298,4.083333333333333,1.74140710566385,0.593959394542287,NA,NA,6.22008407435e-4,1.238390092879263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48491,Williamson County,"Williamson County, Texas",1115.836795066338,617396,11.1,4.4,23.1,5.9,9.7,12.6,24.7,10,5.6,2.9,44.1,15.1,2,3,2.6,0.7,4.9,6.5,25,8.1,0.1,0.1,3.9,0.4
48493,NA,NA,0.123839009287926,51.800572052076646,6.8980984062e-5,2.567071623926912,0.185758513931889,0.063700768816911,0.234307951872428,0.01,61.36692862523136,2.583333333333333,0.990582775528283,0.301410733695998,NA,NA,7.84746173711e-4,0.495356037151703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48493,Wilson County,"Wilson County, Texas",803.7341124903,50381,15.8,3.4,16.6,9.2,12.2,16.2,23.7,12.3,3.3,2.3,45.2,1,24.6,4.8,2.2,1,13.7,1.5,40.7,0.4,0,0,2.1,0.5
48495,NA,NA,0.123847035017399,47.96487777977132,4.03654396414e-4,3.192235921876536,0.247694070034798,0.005835814054814,0.388204194535139,0.01,48.52488742366464,0.791666666666667,1.164393002140493,0.285658380641171,NA,NA,0.001376035996824,1.610023493820393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48495,Winkler County,"Winkler County, Texas",841.26844505883,7582,16.3,2.3,7.3,27.5,18.7,13.6,28.8,9.1,3.7,8.9,68,0,11.7,4,5.6,1.2,15.6,3.9,62.6,0.6,0,0,0.3,0.6
48497,NA,NA,0.123839009287926,29.339101003287244,2.14298206769e-4,10.304694811314551,0.743034055727556,0.009731381787599,0.922868613102347,0.01,81.82956131565336,1.916666666666667,4.187624285492408,0.840767506294941,NA,NA,0.005105893171664,1.486068111455108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48497,Wise County,"Wise County, Texas",904.394618963744,70062,16.9,4.3,17.6,13,16.2,15.2,24.5,15.8,5.7,3.6,25.4,1.1,25.2,4.7,1.6,1.3,12.8,1.3,20.4,0.6,0.4,0.1,2.4,0.2
48499,NA,NA,0,27.370122031539054,3.26324264504e-4,5.313639832209317,0.743034055727553,0.018393846972383,1.220490783073575,0.01,84.92285910781234,1.375,4.637971628894589,0.52345303295272,NA,NA,5.63837044371e-4,1.114551083591332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48499,Wood County,"Wood County, Texas",645.2429646718859,45341,21.9,5.3,21.3,13.9,15.1,26.9,18.8,20,5,1.7,18.4,2.7,16.1,1.7,5.5,3.6,16.1,4,10.8,0.6,0.1,0,2.8,0.3
48501,NA,NA,0.247699401316964,65.67414527905483,1.3885876328e-4,3.835534517070558,0.24768666801626,0.01,0.425677775870233,0.01,55.974349273946096,0.458333333333333,1.515388998173698,0.52141762440924,NA,NA,0.00407416462845,1.486201401677289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48501,Yoakum County,"Yoakum County, Texas",799.714724646858,7630,23.2,3.9,15.4,31.5,19.8,10,32.3,9,5.8,11.9,71.5,1.4,15.3,8.5,2.4,0.3,9.2,1.6,67.9,0.5,0,0,1,0.5
48503,NA,NA,0.123839009287926,52.512678833142395,2.06676246746e-4,7.906542643997567,0.804953560371517,0.01,0.775183318825541,0.01,70.64400438195679,1.291666666666667,2.524763069267053,0.666291501914717,NA,NA,0.004019466764164,1.795665634674923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48503,Young County,"Young County, Texas",914.497938029418,17903,22.9,2.6,18.4,11.9,18.9,20.9,23.9,15.4,6.1,3.4,23.8,1.5,8.1,1.3,5.1,1.5,12.2,1.5,19.7,0.3,0.4,0,1.3,0.6
48505,NA,NA,0.309597523219814,67.5705763519652,5.3079226735e-5,0.541059578240146,0.123839009287926,0.070098857684791,0.01489,0.01,34.0577621317488,1.166666666666667,0.267345152194377,0.047065414610569,NA,NA,9.76437908408e-4,0.309597523219814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48505,Zapata County,"Zapata County, Texas",998.411911568284,13896,49.8,8.1,23.1,34.4,26.9,13.7,32.6,16.2,12.8,20.7,95.6,2.3,28,13.2,9.7,0.9,34.5,0.1,94.7,0.2,0,0,0.7,0
48507,NA,NA,0.123839009287926,104.08594802656694,6.8657165863e-5,1.293227216166313,0.061919504643963,0.031650380239927,0.069027513046015,0.01,39.24397029152925,1.875,0.340428473408587,0.125521862366144,NA,NA,0.001015111324744,0.371517027863777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,48,Texas,TX,48507,Zavala County,"Zavala County, Texas",1297.406534333556,9700,49.7,5.8,18.9,27.4,12.2,16.1,29.4,17,12.6,5.9,94.5,0.5,23,4.8,4.9,0.7,19.8,0.7,93.8,0,0,0,0,0
49001,0.01666666666,NA,2.519701607e-6,56.119791057066266,0.001984826545111,0.052306640519986,0.421561950403115,NA,0.01489,0.083333333333333,17.39951523045544,0.125,0.097675983129793,0.052828947246414,NA,NA,0.004163164999893,8.035463622254825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,49,Utah,UT,49001,Beaver County,"Beaver County, Utah",2582.910552505536,7102,9.8,3.6,14.5,7.7,11.9,14.1,30.8,12.9,5.1,2.2,16.7,0.7,3.2,1.3,2.7,2.8,20,0.1,12.9,0,0.9,0.1,2.5,0.1
49003,0.11666666666,NA,0.004150334905453,79.59174362755518,0.003827395798443,0.239262672630399,0.861781074911826,NA,0.017383859206689,0.016812915264713,9.93640570636609,0.208333333333333,0.7925931450525,0.409676152320336,NA,NA,0.011642846793656,4.776951121714793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,49,Utah,UT,49003,Box Elder County,"Box Elder County, Utah",5781.301119791722,58291,16.8,2.6,20.2,6.6,8.1,12.6,31,11.3,4.8,0.5,13.8,4.6,3.9,2.1,4.2,0.6,8.1,0.4,9.9,0.8,0.4,0.2,2.1,0.1
49005,0.13333333333,NA,0.163634250398697,64.81343517643927,0.00435744933327,0.258186740050789,0.094709762475031,NA,0.01489,0.010041340783585,9.252256037401018,0.666666666666667,0.715208756081395,0.082177164576391,NA,NA,0.003385343535067,13.983846508755816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,49,Utah,UT,49005,Cache County,"Cache County, Utah",1164.680293825904,134428,24.1,2.4,25.1,5.8,6.5,9.7,29.6,8.5,5.1,1.6,17.3,8.7,2,3.9,3.3,2.7,8.4,0.7,11,2,0.2,0.4,2.9,0.3
49007,0.01666666666,NA,1.8296024414e-5,72.62020689201461,0.001321284198898,0.152844754634116,0.237769408069229,NA,0.01489,0.081331543997442,26.571399265969756,0.625,0.189246632568956,0.047068596875864,NA,NA,8.57742702973e-4,11.269706800904816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,49,Utah,UT,49007,Carbon County,"Carbon County, Utah",1479.342651966206,20338,27.9,6.7,28.2,8,7,18.4,25.8,16.8,5.7,0.5,17.9,2.6,7.8,2,4.4,2.2,17.1,0.9,13.8,0.3,0.4,0.2,2.3,0.1
49009,NA,NA,0.123982530235432,77.63636363636363,7.39383351031e-4,0.104867863415941,0,NA,0.01489,0.01,16.5473101057865,0.458333333333333,0.169174500776769,0.030056837581517,NA,NA,0.00181914882153,9.8921919968151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,49,Utah,UT,49009,Daggett County,"Daggett County, Utah",696.514848871636,638,14.9,3.5,24.7,7.2,6.2,18.5,25.4,13,0,0,7.5,0,45.9,1.3,4.7,10.2,6.4,0,2.8,0,1.7,0,3,0
49011,0.15,0,0.047331634587428,43.60277959247938,0.010584597329817,0.604086940224001,1.306471252734549,NA,0.029072684528184,0.032964969079433,18.646254469088056,0.458333333333333,2.058989144241565,0.022363313510114,NA,NA,0.002330727067982,14.327463771847446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,49,Utah,UT,49011,Davis County,"Davis County, Utah",324.715886650362,363032,11.1,2.5,18.3,4.3,5.9,10.5,31.1,9.2,5.7,0.9,18,8.4,2.5,1.8,2.4,0.7,6.2,1.2,10.5,1.8,0.3,0.8,3.1,0.5
49013,0.13333333333,NA,5.6318295671e-5,80.75609826471502,0.00102150374649,0.177836520760204,0.114197561995735,NA,0.01489,0.127185084269093,23.925481956809676,0.708333333333333,0.235500175673916,0.100275592670345,NA,NA,8.46389038662e-4,11.12121455135532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,49,Utah,UT,49013,Duchesne County,"Duchesne County, Utah",3235.521467666446,19779,23.8,4.3,20.7,10.8,14.2,12.3,32.8,13.8,5.5,0.9,15.7,0.7,17.1,4.7,4.7,1.6,12.4,0.4,8.5,0.4,3.2,0.4,2.8,0
49015,0.1,NA,2.618494726e-6,83.54852983067101,0.001581962279808,0.093739660944584,0.796729268553166,NA,0.01489,0.20288766245489,20.80638498402481,1.208333333333333,0.108899191572667,0.122630933090717,NA,NA,4.69520569998e-4,3.884722977728801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,49,Utah,UT,49015,Emery County,"Emery County, Utah",4462.633314347042,9898,22,3.6,14.2,6.7,7.8,17.7,28.6,15.4,4.8,1,10.1,1.2,12.9,3.3,2.7,1,14.3,0.1,6.8,0,0.6,1,1.5,0.1
49017,0.01666666666,NA,0,76.77443462233244,0.00172504188537,0.066913172736856,0.608142674150932,NA,0.01489,0.153827938861421,23.99104205113948,3.25,0.081344861855634,0.07838470373842,NA,NA,9.92934479505e-4,8.52716388290448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,49,Utah,UT,49017,Garfield County,"Garfield County, Utah",5179.5531948434,5121,22.7,4.4,22.7,4.1,14.5,22.9,22.1,14.8,3.4,0.6,11.7,1.5,10.6,1.3,2.5,6.3,19.5,0,7.4,0,2.9,0.4,1,0
49019,0.01666666666,NA,0.020739192932254,87.30136262470765,6.03992702041e-4,0.104322103266696,0.188922659989663,NA,0.01489,0.246099704272177,19.789839659291616,2.458333333333333,0.208515394610356,0.122675016286849,NA,NA,0.001135158417357,3.640095802852688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,49,Utah,UT,49019,Grand County,"Grand County, Utah",3672.856026605292,9680,23,1.2,29.5,5.5,12.2,19.7,18.4,12.2,6.8,1.2,19.5,5.9,14.7,6,2.1,1.2,11.7,0,10.9,1.4,3.6,1,2.4,0.1
49021,0.01666666666,NA,3.889951392e-6,60.699319808616174,0.00262006577616,0.085700747989749,0.356636887342932,NA,0.01489,0.011055957153101,19.566886114066115,1.416666666666667,0.154545848902596,0.079594520263105,NA,NA,0.015263876102756,8.747222313591239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,49,Utah,UT,49021,Iron County,"Iron County, Utah",3296.165299534982,58068,25.9,3.3,26.8,7,10,12.9,27.8,11.1,4.7,1.4,15.8,10.9,5.8,2.1,3.4,1.5,12.1,0.7,9.7,1.1,1.5,0.2,2.2,0.3
49023,0.38333333333,NA,6.194054576e-6,68.30176828341126,0.00194580692721,0.113774309914597,0.494184717803083,NA,0.01489,0.165755569827974,10.511759015626453,0.25,0.575002660939033,0.159293602253638,NA,NA,0.012559942369747,7.004220841241414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,49,Utah,UT,49023,Juab County,"Juab County, Utah",3391.810834466782,11943,14.9,1.9,13,6.4,7.5,12.5,33.7,12.4,5.4,0.3,9.5,1.7,2.2,4.8,3.9,1.3,11.5,0.5,5.7,0,1,0,2.2,0
